,1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,EnclosedPorchSF,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,SalePrice
1235,892.0,892.0,4.0,Mn,0.0,Unf,747.0,135.4,180.0,Unf,1914.0,1784.0,TA,13132.0,96.0,0.0,40.0,5.0,5.0,747.0,57.8,1914.0,1950.0,138887
1236,764.0,862.0,2.0,No,0.0,Unf,764.0,0.0,474.0,RFn,2003.0,1626.0,Gd,2628.0,36.0,106.0,27.0,5.0,7.0,764.0,0.0,2003.0,2003.0,175500
1237,847.0,1101.0,3.4,No,0.0,Unf,847.0,0.0,434.0,Unf,2004.0,1948.0,Gd,12393.0,41.0,0.0,48.0,5.0,7.0,847.0,28.8,2004.0,2005.0,195000
1238,1141.0,0.0,3.0,No,0.0,Unf,1141.0,0.0,484.0,Unf,2005.0,1141.0,TA,13072.0,63.0,0.0,0.0,5.0,6.0,1141.0,128.8,2005.0,2005.0,142500
1239,1484.0,0.0,3.0,Av,428.0,GLQ,1048.0,31.6,472.0,RFn,2006.0,1484.0,Ex,9037.0,64.0,32.0,33.0,5.0,8.0,1476.0,117.4,2006.0,2006.0,265900
1240,884.0,884.0,3.2,No,550.0,GLQ,334.0,0.0,543.0,Fin,2003.0,1768.0,Gd,8158.0,65.0,252.0,63.0,5.0,7.0,884.0,168.0,2003.0,2003.0,224900
1241,1689.0,0.0,3.0,Av,0.0,Unf,1689.0,0.0,954.0,RFn,2007.0,1689.0,Gd,9849.0,83.0,0.0,56.0,6.0,7.0,1689.0,134.2,2007.0,2007.0,248328
1242,1173.0,0.0,3.0,Gd,885.0,GLQ,0.0,0.0,528.0,RFn,1974.0,1173.0,Gd,10625.0,85.0,81.0,120.0,6.0,7.0,1053.0,0.0,1974.0,1974.0,170000
1243,2076.0,0.0,2.0,Gd,1386.0,GLQ,690.0,0.0,850.0,RFn,2006.0,2076.0,Ex,13891.0,107.0,587.0,229.0,5.0,10.0,2076.0,148.8,2006.0,2006.0,465000
1244,792.0,725.0,3.0,No,0.0,Unf,792.0,53.6,400.0,Unf,1931.0,1517.0,Gd,11435.0,87.6,0.0,0.0,7.0,8.0,792.0,0.0,1929.0,1950.0,230000
1245,1140.0,728.0,3.0,No,0.0,Unf,585.0,53.6,477.0,Fin,1984.0,1868.0,TA,12090.0,78.0,74.0,112.0,7.0,6.0,585.0,28.8,1984.0,2003.0,178000
1246,756.0,797.0,3.0,No,0.0,Unf,756.0,0.0,615.0,RFn,2005.0,1553.0,Gd,8125.0,65.0,0.0,45.0,5.0,7.0,756.0,40.0,2005.0,2006.0,186500
1247,1034.0,0.0,3.0,Av,539.0,GLQ,473.0,37.0,888.0,Unf,1976.0,1034.0,TA,12328.0,77.2,335.0,0.0,5.0,6.0,1012.0,202.6,1976.0,1976.0,169900
1248,1134.0,924.0,3.0,No,319.0,Rec,416.0,46.8,396.0,Unf,1950.0,2058.0,TA,9600.0,60.0,0.0,0.0,5.0,6.0,735.0,86.4,1917.0,1950.0,129500
1249,988.0,0.0,3.0,No,534.0,BLQ,246.0,45.2,276.0,Unf,1950.0,988.0,TA,7200.0,60.0,0.0,80.0,7.0,5.0,876.0,101.0,1950.0,1950.0,119000
1250,2110.0,0.0,3.0,No,1065.0,ALQ,1045.0,0.0,522.0,Fin,1968.0,2110.0,Ex,11160.0,93.0,0.0,0.0,5.0,7.0,2110.0,113.0,1968.0,1968.0,244000
1251,1405.0,0.0,2.0,No,0.0,Unf,1405.0,0.0,478.0,RFn,2003.0,1405.0,Gd,3136.0,43.0,163.0,36.0,5.0,7.0,1405.0,99.0,2003.0,2003.0,171750
1252,874.0,0.0,3.0,No,510.0,GLQ,354.0,54.0,288.0,RFn,1968.0,874.0,TA,9858.0,62.0,0.0,0.0,6.0,5.0,864.0,33.0,1968.0,1968.0,130000
1253,1516.0,651.0,3.2,Gd,125.0,LwQ,36.0,72.2,518.0,RFn,1974.0,2167.0,Gd,17542.0,87.8,0.0,47.0,7.0,7.0,1192.0,58.4,1974.0,2003.0,294000
1254,760.0,896.0,3.0,No,0.0,Unf,746.0,27.2,397.0,Fin,2003.0,1656.0,Gd,6931.0,60.0,92.0,128.0,5.0,7.0,746.0,0.0,2003.0,2004.0,165400
1255,959.0,408.0,3.0,No,425.0,LwQ,459.0,22.4,560.0,Unf,1978.0,1367.0,TA,6240.0,52.0,0.0,0.0,6.0,6.0,884.0,50.4,1931.0,1950.0,127500
1256,1987.0,0.0,2.0,Gd,1314.0,GLQ,672.0,0.0,691.0,Fin,1994.0,1987.0,Gd,14303.0,91.0,554.0,36.0,5.0,8.0,1986.0,148.8,1994.0,1994.0,301500
1257,864.0,0.0,2.0,No,0.0,Unf,864.0,106.0,0.0,None,1975.2,864.0,TA,4060.0,56.0,0.0,96.0,8.0,5.0,864.0,56.0,1922.0,1950.0,99900
1258,1166.0,0.0,2.0,Gd,655.0,GLQ,201.0,54.0,400.0,Fin,2005.0,1166.0,Gd,9587.0,59.0,182.0,0.0,5.0,7.0,856.0,186.6,2005.0,2005.0,190000
1259,1054.0,0.0,3.0,No,602.0,ALQ,14.0,22.4,460.0,Unf,1969.0,1054.0,TA,9750.0,65.0,0.0,0.0,8.0,6.0,1054.0,210.6,1969.0,1969.0,151000
1260,892.0,783.0,3.0,No,0.0,Unf,841.0,29.0,502.0,Fin,1999.0,1675.0,TA,24682.0,93.8,0.0,103.0,5.0,6.0,841.0,114.8,1999.0,1999.0,181000
1261,1050.0,0.0,2.0,No,504.0,Rec,546.0,72.2,338.0,Unf,1956.0,1050.0,TA,9600.0,80.0,0.0,0.0,6.0,5.0,1050.0,68.4,1956.0,1956.0,128900
1262,1104.0,684.0,5.0,Av,0.0,Unf,1104.0,53.6,304.0,Unf,1957.0,1788.0,TA,11250.0,74.0,0.0,0.0,5.0,4.0,1104.0,37.6,1957.0,1989.0,161500
1263,1060.0,764.0,3.6,No,0.0,Unf,764.0,81.8,520.0,Unf,1940.0,1824.0,TA,13515.0,60.0,0.0,0.0,6.0,6.0,764.0,105.8,1919.0,1950.0,180500
1264,1337.0,0.0,2.0,No,266.0,GLQ,1139.0,0.0,511.0,Fin,1998.0,1337.0,Gd,4060.0,34.0,0.0,68.0,5.0,6.0,1405.0,91.4,1998.0,1999.0,181000
1265,713.0,739.0,3.0,No,450.0,GLQ,241.0,0.0,506.0,Unf,1999.0,1452.0,Gd,3735.0,35.0,218.0,34.0,5.0,7.0,691.0,104.2,1999.0,1999.0,183900
1266,964.0,925.0,4.0,No,0.0,Unf,925.0,46.8,308.0,Unf,1960.0,1889.0,TA,10120.0,60.0,0.0,0.0,4.0,7.0,925.0,86.4,1910.0,1950.0,122000
1267,2018.0,0.0,3.0,Gd,0.0,Unf,2002.0,0.0,746.0,Fin,2009.0,2018.0,Ex,13214.0,89.0,0.0,76.0,5.0,9.0,2002.0,88.8,2008.0,2009.0,378500
1268,1968.0,1479.0,4.0,Mn,192.0,Rec,536.0,44.8,1014.0,Fin,1982.0,3447.0,Gd,14100.0,107.2,632.0,12.0,9.0,8.0,728.0,158.0,1935.0,1997.0,381000
1269,874.0,650.0,3.0,No,460.0,BLQ,414.0,0.0,315.0,Unf,1958.0,1524.0,TA,11344.0,78.0,180.0,0.0,5.0,5.0,874.0,0.0,1958.0,1958.0,144000
1270,1332.0,192.0,0.0,Gd,1258.0,GLQ,74.0,29.0,586.0,Fin,1979.0,1524.0,Gd,23595.0,94.0,0.0,0.0,6.0,7.0,1332.0,114.8,1979.0,1979.0,260000
1271,1489.0,0.0,3.0,No,0.0,Unf,1489.0,0.0,462.0,RFn,1968.0,1489.0,Gd,9156.0,88.8,0.0,0.0,7.0,6.0,1489.0,93.4,1968.0,1968.0,185750
1272,935.0,0.0,3.0,No,560.0,BLQ,0.0,37.0,288.0,Unf,1965.0,935.0,TA,13526.0,71.8,114.0,0.0,6.0,5.0,935.0,209.0,1965.0,1965.0,137000
1273,1357.0,0.0,2.0,Av,719.0,ALQ,300.0,0.0,312.0,RFn,1959.0,1357.0,Ex,11512.0,124.0,84.0,0.0,7.0,6.0,1019.0,155.6,1959.0,2006.0,177000
1274,661.0,589.0,3.0,No,0.0,Unf,661.0,71.2,552.0,Unf,1985.0,1250.0,TA,5362.0,53.0,0.0,0.0,6.0,5.0,661.0,4.8,1910.0,2003.0,139000
1275,928.0,992.0,4.0,No,220.0,Rec,708.0,0.0,400.0,RFn,1948.0,1920.0,TA,11345.0,95.0,567.0,0.0,5.0,5.0,928.0,0.0,1948.0,1950.0,137000
1276,735.0,660.0,3.0,No,593.0,BLQ,130.0,81.8,497.0,Unf,1972.0,1395.0,TA,12936.0,80.6,0.0,116.0,6.0,6.0,723.0,170.4,1972.0,1972.0,162000
1277,1724.0,0.0,3.0,Av,528.0,ALQ,1152.0,43.2,480.0,RFn,1967.0,1724.0,TA,17871.0,94.8,359.0,0.0,5.0,6.0,1680.0,58.4,1967.0,1976.0,197900
1278,1128.0,903.0,3.0,No,804.0,GLQ,324.0,0.0,577.0,Unf,2002.0,2031.0,Gd,9473.0,75.0,163.8,211.0,5.0,8.0,1128.0,0.0,2002.0,2002.0,237000
1279,698.0,430.0,2.0,No,0.0,Unf,698.0,45.2,528.0,RFn,1980.0,1128.0,TA,7500.0,60.0,0.0,0.0,4.0,4.0,698.0,40.8,1920.0,1950.0,68400
1280,1573.0,0.0,3.0,No,788.0,GLQ,785.0,0.0,544.0,RFn,2002.0,1573.0,Gd,9808.0,67.0,110.0,72.0,5.0,7.0,1573.0,0.0,2002.0,2002.0,227000
1281,1339.0,0.0,2.8,No,1053.0,ALQ,256.0,0.0,484.0,Fin,1990.0,1339.0,TA,8049.0,50.0,54.0,58.0,5.0,7.0,1309.0,0.0,1990.0,1990.0,180000
1282,1040.0,0.0,3.0,Mn,532.0,LwQ,364.0,31.6,484.0,Unf,1977.0,1040.0,Gd,8800.0,61.0,0.0,0.0,7.0,5.0,1040.0,136.2,1977.0,2008.0,150500
1283,912.0,912.0,4.0,Av,0.0,Unf,912.0,46.8,0.0,None,1970.4,1824.0,TA,9400.0,94.0,0.0,0.0,5.0,6.0,912.0,86.4,1971.0,1971.0,139000
1284,1699.0,748.0,4.0,No,0.0,Unf,804.0,42.0,336.0,Unf,1969.0,2447.0,Gd,9638.0,50.0,0.0,0.0,7.0,6.0,804.0,86.4,1919.0,1990.0,169000
1285,825.0,587.0,4.0,No,0.0,Unf,780.0,50.0,280.0,Unf,1939.0,1412.0,TA,6000.0,50.0,0.0,0.0,6.0,6.0,780.0,34.2,1939.0,1950.0,132500
1286,1328.0,0.0,3.0,No,569.0,ALQ,678.0,31.6,528.0,Unf,1963.0,1328.0,TA,9790.0,81.6,451.0,26.0,5.0,6.0,1328.0,105.6,1963.0,1963.0,143000
1287,1582.0,0.0,4.0,Av,812.0,Rec,812.0,0.0,390.0,Unf,1964.0,1582.0,TA,36500.0,96.4,621.0,198.0,5.0,5.0,1624.0,168.0,1964.0,1964.0,190000
1288,1659.0,0.0,2.0,No,1158.0,GLQ,343.0,27.6,499.0,Fin,2000.0,1659.0,Ex,5664.0,40.0,0.0,59.0,5.0,8.0,1501.0,95.4,2000.0,2000.0,278000
1289,1120.0,850.0,3.0,Mn,0.0,Unf,1085.0,0.0,753.0,Fin,2006.0,1970.0,Ex,11065.0,86.0,788.0,74.0,5.0,8.0,1085.0,37.6,2006.0,2006.0,281000
1290,1152.0,0.0,3.0,Av,1014.0,GLQ,138.0,0.0,484.0,RFn,1964.0,1152.0,TA,14112.0,60.8,86.0,0.0,7.0,5.0,1152.0,166.8,1964.0,1964.0,180500
1291,630.0,672.0,3.0,No,231.0,ALQ,399.0,0.0,264.0,Unf,1972.0,1302.0,TA,1680.0,21.0,268.0,0.0,7.0,5.0,630.0,130.8,1972.0,1972.0,119500
1292,1378.0,994.0,4.0,No,0.0,Unf,994.0,27.2,432.0,RFn,1985.0,2372.0,TA,6600.0,60.0,0.0,287.0,4.0,5.0,994.0,34.2,1892.0,1965.0,107500
1293,832.0,832.0,4.0,No,194.0,GLQ,638.0,46.8,528.0,RFn,1976.0,1664.0,TA,10140.0,78.0,0.0,28.0,5.0,7.0,832.0,57.6,1976.0,1976.0,162900
1294,864.0,0.0,2.0,No,167.0,Rec,697.0,18.2,572.0,Unf,1957.0,864.0,TA,8172.0,60.0,0.0,0.0,7.0,5.0,864.0,104.4,1955.0,1990.0,115000
1295,1052.0,0.0,3.0,Av,1016.0,ALQ,36.0,0.0,288.0,RFn,1968.0,1052.0,TA,8400.0,70.0,168.0,0.0,5.0,5.0,1052.0,356.0,1968.0,1968.0,138500
1296,1128.0,0.0,3.0,Mn,776.0,ALQ,344.0,0.0,525.0,RFn,1963.0,1128.0,TA,8700.0,80.0,148.0,20.0,6.0,5.0,1120.0,182.2,1963.0,1963.0,155000
1297,1072.0,0.0,2.0,Gd,547.0,GLQ,0.0,57.2,525.0,Fin,2005.0,1072.0,TA,3675.0,35.0,82.0,44.0,5.0,6.0,547.0,76.0,2005.0,2006.0,140000
1298,4692.0,950.0,3.0,Gd,5644.0,GLQ,466.0,10.0,1418.0,Fin,2008.0,5642.0,Ex,63887.0,313.0,796.0,292.0,5.0,10.0,6110.0,148.4,2008.0,2008.0,160000
1299,1246.0,0.0,3.0,No,340.0,LwQ,0.0,45.2,305.0,RFn,1959.0,1246.0,Gd,7500.0,75.0,0.0,0.0,7.0,5.0,1246.0,97.6,1959.0,1994.0,154000
1300,1005.0,978.0,3.0,No,694.0,GLQ,284.0,0.0,490.0,Fin,1999.0,1983.0,Gd,10762.0,82.0,344.0,0.0,5.0,7.0,978.0,0.0,1999.0,1999.0,225000
1301,753.0,741.0,3.0,No,547.0,BLQ,224.0,0.0,213.0,Unf,1942.0,1494.0,Gd,7500.0,63.2,0.0,0.0,7.0,6.0,771.0,115.2,1942.0,1950.0,177500
1302,1203.0,1323.0,4.0,No,740.0,GLQ,425.0,28.8,844.0,Fin,1994.0,2526.0,Gd,10120.0,92.0,391.0,78.0,5.0,8.0,1165.0,97.0,1994.0,1994.0,290000
1303,1616.0,0.0,3.0,Av,0.0,Unf,1616.0,0.0,834.0,RFn,2005.0,1616.0,Gd,8688.0,73.0,228.0,59.0,5.0,7.0,1616.0,93.4,2005.0,2005.0,232000
1304,976.0,732.0,3.0,No,0.0,Unf,976.0,0.0,380.0,RFn,2004.0,1708.0,Gd,3363.0,32.0,117.0,40.0,5.0,7.0,976.0,99.0,2004.0,2004.0,130000
1305,1652.0,0.0,2.0,No,1572.0,GLQ,80.0,0.0,840.0,Fin,2006.0,1652.0,Ex,13173.0,108.0,300.0,102.0,5.0,9.0,1652.0,178.8,2006.0,2007.0,325000
1306,1368.0,0.0,2.0,No,0.0,Unf,1368.0,0.0,474.0,RFn,2005.0,1368.0,Gd,6955.0,48.0,94.0,35.0,5.0,7.0,1368.0,21.0,2005.0,2006.0,202500
1307,990.0,0.0,3.0,No,746.0,ALQ,244.0,0.0,480.0,Unf,2000.0,990.0,TA,8072.0,60.0,0.0,64.0,5.0,5.0,990.0,154.4,1994.0,1995.0,138000
1308,1122.0,86.4,2.0,No,144.0,GLQ,172.0,37.0,528.0,Unf,1948.0,1122.0,Gd,12000.0,100.0,0.0,36.0,7.0,5.0,924.0,202.6,1948.0,2005.0,147000
1309,1294.0,0.0,3.0,No,1200.0,GLQ,78.0,45.2,496.0,Unf,1991.0,1294.0,Gd,7153.0,64.4,88.0,51.0,5.0,6.0,1278.0,120.8,1991.0,1991.0,179200
1310,1902.0,0.0,3.0,Av,1406.0,GLQ,496.0,43.2,567.0,Fin,1959.0,1902.0,Ex,17500.0,100.0,0.0,207.0,8.0,7.0,1902.0,0.0,1959.0,2002.0,335000
1311,1274.0,0.0,3.0,No,925.0,GLQ,349.0,0.0,508.0,Fin,2005.0,1274.0,Gd,8814.0,68.0,80.0,98.0,5.0,7.0,1274.0,123.0,2005.0,2007.0,203000
1312,1453.0,1357.0,4.0,No,482.0,GLQ,971.0,37.2,750.0,RFn,1990.0,2810.0,Gd,9572.0,79.4,336.0,0.0,5.0,8.0,1453.0,125.8,1990.0,1990.0,302000
1313,1422.0,1177.0,4.0,No,0.0,Unf,1393.0,0.0,779.0,Fin,1999.0,2599.0,Gd,14774.0,108.0,165.0,30.0,5.0,9.0,1393.0,73.4,1999.0,1999.0,333168
1314,948.0,0.0,3.0,No,732.0,Rec,216.0,0.0,280.0,RFn,1956.0,948.0,TA,8190.0,60.0,0.0,36.0,6.0,4.0,948.0,212.8,1954.0,1954.0,119000
1315,1092.0,1020.0,4.0,Mn,500.0,ALQ,176.0,0.0,576.0,Unf,1969.0,2112.0,TA,11075.0,85.0,0.0,0.0,5.0,6.0,952.0,0.0,1969.0,1969.0,206900
1316,1630.0,0.0,3.0,Gd,0.0,Unf,1622.0,0.0,860.0,RFn,2008.0,1630.0,Ex,10226.0,61.0,270.0,42.0,5.0,8.0,1622.0,101.6,2008.0,2008.0,295493
1317,1352.0,0.0,2.0,No,0.0,Unf,1352.0,0.0,466.0,Unf,2006.0,1352.0,Gd,4230.0,47.0,0.0,241.0,5.0,7.0,1352.0,91.4,2006.0,2007.0,208900
1318,1787.0,0.0,3.0,Gd,0.0,Unf,1753.0,0.0,748.0,RFn,2001.0,1787.0,Gd,14781.0,87.0,178.0,150.0,5.0,8.0,1753.0,162.2,2001.0,2002.0,275000
1319,948.0,0.0,3.0,No,492.0,ALQ,372.0,22.4,248.0,Unf,1954.0,948.0,TA,10215.0,75.0,132.0,0.0,5.0,4.0,864.0,153.8,1954.0,1954.0,111000
1320,1478.0,0.0,3.0,No,189.0,ALQ,628.0,0.0,442.0,RFn,1957.0,1478.0,TA,8400.0,70.0,0.0,0.0,3.0,6.0,1478.0,51.0,1957.0,1957.0,156500
1321,720.0,0.0,2.0,None,0.0,None,0.0,45.2,287.0,Unf,1955.0,720.0,TA,6627.0,56.6,0.0,0.0,6.0,3.0,0.0,60.0,1949.0,1950.0,72500
1322,1061.0,862.0,3.0,No,674.0,GLQ,76.0,0.0,564.0,RFn,1992.0,1923.0,Gd,10186.0,107.0,0.0,39.0,5.0,7.0,750.0,57.6,1992.0,1992.0,190000
1323,708.0,0.0,2.0,No,280.0,LwQ,140.0,106.0,0.0,Fin,1935.0,708.0,Fa,5330.0,50.0,0.0,0.0,7.0,4.0,420.0,164.0,1940.0,1950.0,82500
1324,1795.0,0.0,2.0,Av,0.0,Unf,1795.0,0.0,895.0,RFn,2007.0,1795.0,Gd,9986.0,75.0,428.0,49.0,5.0,8.0,1795.0,134.2,2006.0,2007.0,147000
1325,796.0,0.0,2.0,No,0.0,Unf,796.0,0.0,0.0,RFn,1969.4,796.0,TA,3636.0,40.0,0.0,0.0,4.0,4.0,796.0,0.0,1922.0,1950.0,55000
1326,774.0,0.0,3.0,No,544.0,Rec,0.0,286.0,0.0,None,1999.6,774.0,Gd,4270.0,70.0,0.0,0.0,6.0,3.0,544.0,76.0,1931.0,2006.0,79000
1327,816.0,0.0,3.0,No,641.0,ALQ,175.0,45.2,264.0,Unf,1982.0,816.0,Gd,6600.0,60.0,0.0,0.0,9.0,5.0,816.0,77.6,1982.0,2008.0,130500
1328,1584.0,1208.0,4.6,No,493.0,LwQ,1017.0,37.2,520.0,Unf,1920.0,2792.0,TA,10440.0,60.0,0.0,547.0,7.0,6.0,1510.0,97.0,1920.0,1950.0,256000
1329,955.0,815.8,3.0,No,0.0,Unf,935.0,46.8,462.0,Fin,1998.0,1632.0,TA,9084.0,63.0,0.0,28.0,5.0,7.0,935.0,28.8,1998.0,1998.0,176500
1330,1588.0,0.0,3.0,Av,0.0,Unf,1588.0,0.0,825.0,Unf,2006.0,1588.0,Gd,10000.0,85.0,410.0,45.0,5.0,8.0,1588.0,134.2,2006.0,2006.0,227000
1331,954.0,0.0,3.0,Av,483.0,ALQ,428.0,0.0,576.0,Unf,1976.0,954.0,TA,10780.0,55.0,0.0,0.0,5.0,5.0,911.0,0.0,1976.0,1976.0,132500
1332,816.0,0.0,2.0,Mn,690.0,ALQ,126.0,31.6,288.0,Unf,1958.0,816.0,TA,8877.0,67.0,0.0,0.0,6.0,4.0,816.0,231.4,1938.0,1958.0,100000
1333,803.0,557.0,2.0,No,0.0,Unf,803.0,72.4,297.0,Fin,1951.0,1360.0,Gd,7200.0,60.0,0.0,65.0,6.0,5.0,803.0,20.8,1938.0,1995.0,125500
1334,765.0,600.0,3.0,No,765.0,LwQ,0.0,0.0,440.0,Unf,1970.0,1365.0,TA,2368.0,24.0,312.0,36.0,6.0,5.0,765.0,130.8,1970.0,1970.0,125000
1335,1334.0,0.0,2.0,No,686.0,ALQ,664.0,31.6,630.0,RFn,1977.0,1334.0,TA,9650.0,80.0,360.0,16.0,5.0,6.0,1350.0,180.0,1977.0,1977.0,167900
1336,1656.0,0.0,4.0,No,0.0,Unf,1656.0,0.0,506.0,Unf,1973.0,1656.0,TA,9246.0,87.0,564.0,211.0,5.0,5.0,1656.0,93.4,1973.0,1973.0,135000
1337,693.0,0.0,2.0,No,0.0,Rec,693.0,0.0,0.0,None,1965.6,693.0,Fa,4118.0,153.0,0.0,20.0,4.0,4.0,693.0,56.0,1941.0,1950.0,52500
1338,920.0,941.0,3.0,No,700.0,GLQ,216.0,81.8,492.0,RFn,2002.0,1861.0,Gd,13450.0,95.0,0.0,91.0,5.0,7.0,916.0,94.8,2002.0,2002.0,200000
1339,864.0,0.0,3.0,Mn,360.0,Rec,504.0,72.2,288.0,RFn,1972.0,864.0,TA,9560.0,120.0,0.0,0.0,7.0,5.0,864.0,59.6,1972.0,1972.0,128500
1340,872.0,0.0,3.0,No,0.0,Unf,858.0,18.2,480.0,Unf,1974.0,872.0,TA,8294.0,70.0,0.0,0.0,5.0,4.0,858.0,86.8,1971.0,1971.0,123000
1341,1114.0,0.0,2.6,No,814.0,GLQ,300.0,0.0,576.0,Unf,2004.0,1114.0,Gd,13695.0,66.0,0.0,78.0,5.0,6.0,1114.0,200.8,2003.0,2004.0,155000
1342,1284.0,885.0,3.0,No,0.0,BLQ,1284.0,8.4,647.0,RFn,2002.0,2169.0,Gd,9375.0,69.8,149.0,87.0,5.0,8.0,1284.0,156.6,2002.0,2002.0,228500
1343,1172.0,741.0,3.0,No,0.0,Unf,896.0,27.2,342.0,RFn,1929.0,1913.0,TA,7558.0,57.0,0.0,0.0,6.0,6.0,896.0,20.0,1928.0,1950.0,177000
1344,728.0,728.0,3.0,No,0.0,Unf,728.0,0.0,440.0,Fin,2006.0,1456.0,Gd,11103.0,85.0,0.0,0.0,5.0,7.0,728.0,0.0,2006.0,2006.0,155835
1345,960.0,0.0,2.0,No,250.0,ALQ,710.0,50.0,308.0,Unf,1997.0,960.0,Fa,6000.0,50.0,0.0,0.0,4.0,4.0,960.0,0.0,1920.0,1950.0,108500
1346,2156.0,0.0,3.0,No,297.0,BLQ,1203.0,0.0,508.0,RFn,1968.0,2156.0,TA,20781.0,70.2,0.0,80.0,7.0,7.0,1568.0,114.8,1968.0,2003.0,262500
1347,1776.0,0.0,3.0,Gd,80.0,GLQ,1652.0,43.2,712.0,Fin,2006.0,1776.0,Gd,15306.0,93.0,100.0,0.0,5.0,8.0,1732.0,123.8,2006.0,2007.0,283463
1348,1494.0,0.0,3.0,Gd,1443.0,GLQ,39.0,43.2,514.0,RFn,1998.0,1494.0,Gd,16196.0,91.8,0.0,25.0,5.0,7.0,1482.0,48.8,1998.0,1998.0,215000
1349,938.0,1215.0,4.0,No,259.0,LwQ,425.0,27.6,0.0,None,1947.2,2358.0,TA,5250.0,50.0,0.0,54.0,5.0,8.0,684.0,34.2,1872.0,1987.0,122000
1350,1338.0,1296.0,6.0,No,500.0,LwQ,748.0,0.0,968.0,Unf,1969.0,2634.0,TA,11643.0,91.0,368.0,0.0,5.0,5.0,1248.0,180.4,1969.0,1969.0,200000
1351,858.0,858.0,4.0,No,319.0,Rec,539.0,46.8,490.0,Fin,1962.0,1716.0,TA,9247.0,70.0,318.0,84.0,6.0,6.0,858.0,86.4,1962.0,1962.0,171000
1352,786.0,390.0,2.0,No,0.0,Unf,698.0,50.0,624.0,Unf,1999.0,1176.0,TA,6000.0,50.0,0.0,0.0,9.0,6.0,698.0,4.8,1937.0,2000.0,134900
1353,2053.0,1185.0,4.0,Av,816.0,None,1217.0,0.0,666.0,Fin,1996.0,3238.0,Gd,14720.0,56.0,579.0,86.0,5.0,8.0,2033.0,90.2,1995.0,1996.0,410000
1354,992.0,873.0,3.0,No,735.0,GLQ,257.0,0.0,839.0,Fin,2000.0,1865.0,Gd,10316.0,85.6,0.0,184.0,5.0,7.0,992.0,57.6,2000.0,2000.0,235000
1355,1222.0,698.0,4.0,No,0.0,Unf,570.0,0.0,487.0,RFn,1968.0,1920.0,Gd,10192.0,102.0,143.0,98.0,6.0,7.0,570.0,57.6,1968.0,1992.0,170000
1356,892.0,0.0,3.0,No,340.0,Rec,524.0,72.2,264.0,RFn,1966.0,892.0,TA,9477.0,77.6,65.0,0.0,5.0,5.0,864.0,59.6,1966.0,1966.0,110000
1357,1078.0,0.0,3.0,No,734.0,GLQ,344.0,37.0,500.0,Fin,1971.0,1078.0,TA,12537.0,72.2,0.0,0.0,6.0,5.0,1078.0,202.6,1971.0,2008.0,149900
1358,769.0,804.0,3.0,No,378.0,GLQ,378.0,0.0,440.0,Unf,2000.0,1573.0,Gd,2117.0,26.4,216.0,32.0,5.0,6.0,756.0,130.8,2000.0,2000.0,177500
1359,1980.0,0.0,3.0,Av,1447.0,GLQ,533.0,0.0,770.0,Fin,2004.0,1980.0,Ex,16737.0,129.0,66.0,45.0,5.0,9.0,1980.0,87.2,2004.0,2005.0,315000
1360,990.0,1611.0,4.0,No,0.0,Unf,612.0,55.2,621.0,RFn,1998.0,2601.0,TA,9842.0,51.0,0.0,0.0,6.0,5.0,612.0,86.4,1921.0,1998.0,189000
1361,1530.0,0.0,2.4,Av,1274.0,ALQ,256.0,43.2,430.0,Fin,2005.0,1530.0,Gd,16158.0,124.0,16.0,36.0,5.0,7.0,1530.0,48.8,2005.0,2005.0,260000
1362,1281.0,457.0,4.0,No,0.0,Unf,715.0,90.6,368.0,Unf,1920.0,1738.0,TA,12513.0,94.2,0.0,0.0,4.0,4.0,715.0,71.0,1920.0,2007.0,104900
1363,616.0,796.0,3.0,No,0.0,Unf,616.0,0.0,432.0,Fin,2007.0,1412.0,Gd,8499.0,73.0,0.0,36.0,5.0,6.0,616.0,44.0,2006.0,2007.0,156932
1364,520.0,600.0,2.0,No,0.0,Unf,600.0,0.0,480.0,RFn,2005.0,1200.0,Gd,3180.0,30.0,0.0,166.0,5.0,7.0,600.0,69.4,2005.0,2005.0,144152
1365,814.0,860.0,3.0,No,533.0,GLQ,281.0,0.0,663.0,RFn,2000.0,1674.0,Gd,7500.0,64.2,0.0,96.0,5.0,7.0,814.0,263.0,2000.0,2000.0,216000
1366,882.0,908.0,3.0,No,633.0,GLQ,240.0,48.8,588.0,RFn,1999.0,1790.0,Gd,9179.0,68.0,158.0,88.0,5.0,7.0,873.0,60.0,1999.0,1999.0,193000
1367,925.0,550.0,4.0,No,548.0,ALQ,36.0,0.0,336.0,RFn,1977.0,1475.0,TA,2665.0,41.0,0.0,26.0,6.0,5.0,757.0,130.8,1977.0,1977.0,127000
1368,848.0,0.0,1.0,Av,685.0,GLQ,163.0,57.2,420.0,Fin,2003.0,848.0,Gd,4435.0,37.6,170.0,0.0,5.0,6.0,848.0,109.6,2003.0,2004.0,144000
